contract_address,chain,protocol,method_id,method,avg_non_null_user_balance,unique_executions,%,cum %
0xfc5a1a6eb076a2c7ad06ed22c90d7e710e35ad0a,arb,,0x095ea7b3,,94529.2663,17,0.06%,40.85%
0x3ee18b2214aff97000d974cf647e7c347e8fa585,eth,,0x0f5287b0,,2326580.44,17,0.06%,40.92%
0x8aec4bbdcfb451aa289bfbd3c2f4e34a44ada1be,eth,,0x095ea7b3,,313664.662,17,0.06%,40.98%
0xec8b0f7ffe3ae75d7ffab09429e3675bb63503e4,op,,0x3593564c,,174982.21,17,0.06%,41.04%
0x754e78bc0f7b487d304552810a5254497084970c,matic,,0x0c01a2fd,,78895.6133,17,0.06%,41.11%
0xf955c57f9ea9dc8781965feae0b6a2ace2bad6f3,eth,,0xb24614f2,,1591908.55,17,0.06%,41.17%
0xf3f04555f8fda510bfc77820fd6eb8446f59e72d,arb,,0x1eb1cff0,,40494.0842,17,0.06%,41.24%
0x253553366da8546fc250f225fe3d25d0c782303b,eth,,0xf14fcbc8,,27575.1556,17,0.06%,41.30%
0x6131b5fae19ea4f9d964eac0408e4408b66337b5,arb,,0x8af033fb,,264882.694,17,0.06%,41.36%
0xff04820c36759c9f5203021fe051239ad2dcca8a,matic,,0xdc4b201d,,38909.9059,17,0.06%,41.43%
0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,bsc,,0x2e1a7d4d,,2381503.48,17,0.06%,41.49%
0x9e6ef7f75ad88d4edb4c9925c94b769c5b0d6281,arb,,0x2e4dbe8f,,12943.2893,17,0.06%,41.56%
0x4dbd4fc535ac27206064b68ffcf827b0a60bab3f,eth,,0x439370b1,,827941.953,17,0.06%,41.62%
0x8f3cf7ad23cd3cadbd9735aff958023239c6a063,matic,,0x095ea7b3,,846849.396,17,0.06%,41.68%
0x80d40e32fad8be8da5c6a42b8af1e181984d137c,arb,,0x864f6a7a,,23715.5458,17,0.06%,41.75%
0x539bde0d7dbd336b79148aa742883198bbf60342,arb,,0x095ea7b3,,238158.66,17,0.06%,41.81%
0x9e64d3b9e8ec387a9a58ced80b71ed815f8d82b5,arb,,0x095ea7b3,,44988.6496,17,0.06%,41.87%
0x00000000000000adc04c56bf30ac9d3c0aaf14dc,arb,,0xf2d12b12,,86461.8342,17,0.06%,41.94%
0x1111111254eeb25477b68fb85ed929f73a960582,matic,,0x0502b1c5,,433054.78,17,0.06%,42.00%
0xde8cd13b812bcd82218754a740b27e76ec1e86ad,eth,,0x095ea7b3,,122645.735,17,0.06%,42.07%
0x32bb5a147b5371fd901aa4a72b7f82c58a87e36d,eth,,0xa22cb465,,170867.414,17,0.06%,42.13%
0x6c061d18d2b5bbfbe8a8d1eeb9ee27efd544cc5d,eth,,0x095ea7b3,,96290.5208,17,0.06%,42.19%
0x1a0ad011913a150f69f6a19df447a0cfd9551054,eth,,0xe9e05c42,,1544242.32,17,0.06%,42.26%
0x9a6735518847e59b71530512941afdf014a8a74b,arb,,0x9dbb844d,,1548254.65,17,0.06%,42.32%
0x3a23f943181408eac424116af7b7790c94cb97a5,arb,,0x00000012,,183224.234,16,0.06%,42.38%
0x0217f2c4ae11d08479f6572c525ef820e176207d,matic,,0xab49cd56,,21462.7049,16,0.06%,42.44%
0xdef1c0ded9bec7f1a1670819833240f027b25eff,eth,,0x0f3b31b2,,1875198.77,16,0.06%,42.50%
0x231a6bd8eb88cfa42776b7ac575cecaf82bf1e21,eth,,0x095ea7b3,,144809.907,16,0.06%,42.56%
0x742b70151cd3bc7ab598aaff1d54b90c3ebc6027,eth,,0x312ff839,,1869450.21,16,0.06%,42.62%
0x159854e14a862df9e39e1d128b8e5f70b4a3ce9b,arb,,0x30b70002,,305068.938,16,0.06%,42.68%
0xce0e4e4d2dc0033ce2dbc35855251f4f3d086d0a,matic,,0xcfc93274,,16697.3546,16,0.06%,42.74%
0xcafd2f0a35a4459fa40c0517e17e6fa2939441ca,eth,,0x1019d654,,1103505.2,16,0.06%,42.80%
0xf93fc7d6508ae2faf8fc5675e896bc38d6e7212c,arb,,0x095ea7b3,,69109.1241,16,0.06%,42.86%
0x9d39a5de30e57443bff2a8307a4256c8797a3497,eth,,0x6e553f65,,2324619.37,16,0.06%,42.92%
0x29469395eaf6f95920e59f858042f0e28d98a20b,eth,,0xe263967e,,271380.143,16,0.06%,42.98%
0x45a01e4e04f14f7a4a6702c74187c5f6222033cd,matic,,0x9fbf10fc,,91757.7162,16,0.06%,43.04%
0x41c914ee0c7e1a5edcd0295623e6dc557b5abf3c,op,,0x7715ee75,,1998822.25,16,0.06%,43.10%
0xb9fe82ab6e0fbbd2647b9f9ac0d965b77d4a43f9,eth,,0x1feed31f,,126888.841,16,0.06%,43.16%
0xcd4b2e538c9d2c1ca117c8f5f2e8fa56f6ba1069,matic,,0x1249c58b,,24282.5218,16,0.06%,43.22%
0x524cab2ec69124574082676e6f654a18df49a048,eth,,0xa22cb465,,133838.886,16,0.06%,43.28%
0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,op,,0x095ea7b3,,200517.614,16,0.06%,43.34%
0xef4fb24ad0916217251f553c0596f8edc630eb66,eth,,0xb9303701,,82461.4511,16,0.06%,43.40%
0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,eth,,0x095ea7b3,,3101089.9,16,0.06%,43.46%
0xd2cb35e060b4fd5d11e83dffe43f9c04b0dae8b9,arb,,0x1419e77b,,94772.2428,16,0.06%,43.52%
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,eth,,0x46c67b6d,,742058.905,16,0.06%,43.58%
0x0521fa0bf785ae9759c7cb3cbe7512ebf20fbdaa,eth,,0xb4b19278,,131105.341,16,0.06%,43.64%
0x0439e60f02a8900a951603950d8d4527f400c3f1,eth,,0x3ce33bff,,21295.2975,16,0.06%,43.70%
0xdef1c0ded9bec7f1a1670819833240f027b25eff,arb,,0xdac748d4,,820100.122,16,0.06%,43.76%
0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,eth,,0x3df02124,,1735722.84,16,0.06%,43.82%
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,arb,,0x2298207a,,120767.567,16,0.06%,43.88%
0x15e6e0d4ebeac120f9a97e71faa6a0235b85ed12,eth,,0x095ea7b3,,118051.668,16,0.06%,43.94%
0x939727d85d99d0ac339bf1b76dfe30ca27c19067,arb,,0x095ea7b3,,228700.289,16,0.06%,44.00%
0x0e3efd5be54cc0f4c64e0d186b0af4b7f2a0e95f,eth,,0x7b0472f0,,41398.1153,16,0.06%,44.06%
0x1645787ddcb380932130f0d8c22e6bf53a38e725,eth,,0xefef39a1,,26010.4616,16,0.06%,44.12%
0xc873fecbd354f5a56e00e710b90ef4201db2448d,arb,,0xac3893ba,,138532.031,16,0.06%,44.18%
0xe28b3b32b6c345a34ff64674606124dd5aceca30,eth,,0x095ea7b3,,79632.5562,16,0.06%,44.24%
0x7c68c7866a64fa2160f78eeae12217ffbf871fa8,arb,,0xac9650d8,,844430.769,16,0.06%,44.30%
0xdbf25526c2fc7987fb3f419212b99e95778fdda4,eth,,0x2e7ba6ef,,164111.196,16,0.06%,44.36%
0x03aa6298f1370642642415edc0db8b957783e8d6,bsc,,0x095ea7b3,,131945.767,16,0.06%,44.42%
0x777b425f6bf8474b0e61f42e880d09e610a9400e,matic,,0xa22cb465,,13376.2974,15,0.06%,44.48%
0x6b175474e89094c44da98b954eedeac495271d0f,eth,,0xa9059cbb,,2080327.5,15,0.06%,44.53%
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,arb,,0xed178619,,99327.0666,15,0.06%,44.59%
0xfdc28cd1bfebf3033870c0344b4e0bee639be9b1,eth,,0x21d0af34,,308757.334,15,0.06%,44.65%
0xa766d1b50ebdbf1dde13db1f53d4a2c58ab5ec29,eth,,0x40d097c3,,94508.8932,15,0.06%,44.70%
0xee72f1035c706478f84ab9480e45b427aa6b6682,eth,,0x2f366637,,41518.5076,15,0.06%,44.76%
0x1111111254eeb25477b68fb85ed929f73a960582,arb,,0x0502b1c5,,433054.78,15,0.06%,44.82%
0x80e38291e06339d10aab483c65695d004dbd5c69,linea,,0x2cc4081e,,47155.8889,15,0.06%,44.87%
0xd77b108d4f6cefaa0cae9506a934e825becca46e,arb,,0x095ea7b3,,209088.139,15,0.06%,44.93%
0x5563e1dba939db0e3041a423dc489976aabc2d6e,linea,,0xe578997d,,1759414.04,15,0.06%,44.98%
0xd5abe236d2f2f5d10231c054e078788ea3447dfc,eth,,0xd6febde8,,163751.45,15,0.06%,45.04%
0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,base,,0x095ea7b3,,1033916.45,15,0.06%,45.10%
0xd9d74a29307cc6fc8bf424ee4217f1a587fbc8dc,arb,,0x29723511,,38254.9852,15,0.06%,45.15%
0x553afe6468949e0685959022217336717df5fbe8,eth,,0x095ea7b3,,822316.43,15,0.06%,45.21%
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,eth,,0x2298207a,,120767.567,15,0.06%,45.27%
0xdef1c0ded9bec7f1a1670819833240f027b25eff,eth,,0x7a1eb1b9,,418048.021,15,0.06%,45.32%
0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,bsc,,0x095ea7b3,,289301.103,15,0.06%,45.38%
0x253553366da8546fc250f225fe3d25d0c782303b,eth,,0x74694a2b,,29580.7878,15,0.06%,45.44%
0x89b2249d7fbb30765d94c163929cd04b5afa77e3,arb,,0x5e62be25,,170680.013,15,0.06%,45.49%
0x8ccd897ca6160ed76755383b201c1948394328c7,eth,,0x095ea7b3,,105557.27,15,0.06%,45.55%
0x6694340fc020c5e6b96567843da2df01b2ce1eb6,arb,,0x095ea7b3,,67134.1737,15,0.06%,45.60%
0x41c914ee0c7e1a5edcd0295623e6dc557b5abf3c,op,,0x7ac09bf7,,2127876.5,15,0.06%,45.66%
0xc873fecbd354f5a56e00e710b90ef4201db2448d,arb,,0xb4822be3,,40643.9593,15,0.06%,45.72%
0xa2ab69a98a30050afce7e9ecd39231223d74fd09,eth,,0xb07b8764,,73967.8893,15,0.06%,45.77%
0x00000000005bbb0ef59571e58418f9a4357b68a0,eth,,0xed48907e,,1418572.18,15,0.06%,45.83%
0xc94abf0292ac04aac18c251d9c8169a8dd2bbbdc,linea,,0x48a15e6f,,44687.1137,15,0.06%,45.89%
0x9dda6ef3d919c9bc8885d5560999a3640431e8e6,arb,,0x5f575529,,35733.14,15,0.06%,45.94%
0x9774558534036ff2e236331546691b4eb70594b1,arb,,0xe2bbb158,,61885.1916,15,0.06%,46.00%
0xe3dbc4f88eaa632ddf9708732e2832eeaa6688ab,eth,,0x095ea7b3,,104300.864,15,0.06%,46.05%
0x663dc15d3c1ac63ff12e45ab68fea3f0a883c251,eth,,0x4d8160ba,,324066.061,15,0.06%,46.11%
0x4ab75e9cdf450c4204828c05f01491a356880a16,matic,,0xffd8121b,,21653.8862,15,0.06%,46.17%
0x9d4736ec60715e71afe72973f7885dcbc21ea99b,op,,0x379607f5,,2094186.54,15,0.06%,46.22%
0x3a23f943181408eac424116af7b7790c94cb97a5,matic,,0x37c6145a,,16175.6626,14,0.05%,46.28%
0xf3f04555f8fda510bfc77820fd6eb8446f59e72d,eth,,0x1eb1cff0,,40494.0842,14,0.05%,46.33%
0x6602e9319f2c5ec0ba31ffcdc4301d7ef03b709e,eth,,0x095ea7b3,,77091.2196,14,0.05%,46.38%
0xa906f338cb21815cbc4bc87ace9e68c87ef8d8f1,arb,,0x30b70002,,1112278.09,14,0.05%,46.43%
0x9e20461bc2c4c980f62f1b279d71734207a6a356,arb,,0x095ea7b3,,92142.2488,14,0.05%,46.49%
0xbf5495efe5db9ce00f80364c8b423567e58d2110,eth,,0x095ea7b3,,943236.612,14,0.05%,46.54%
0xcac410cd44717311f63aaf6081cb07244f10844f,bsc,,0xe95a644f,,23986.908,14,0.05%,46.59%
0xb342e7d33b806544609370271a8d074313b7bc30,bsc,,0xe95a644f,,18481.9249,14,0.05%,46.64%
0x35fa164735182de50811e8e2e824cfb9b6118ac2,eth,,0x095ea7b3,,904348.396,14,0.05%,46.70%
0xd8c383de549a4f6da6893e1a8b31d9117268b1ab,eth,,0x1feed31f,,220284.877,14,0.05%,46.75%
0x71625ccd8157c123172d457ae947fb4130a05932,arb,,0x095ea7b3,,33175.5788,14,0.05%,46.80%
0xb9f599ce614feb2e1bbe58f180f370d05b39344e,eth,,0x095ea7b3,,288285.128,14,0.05%,46.85%
0xaaaaaaaaa24eeeb8d57d431224f73832bc34f688,eth,,0xa15112f9,,2691573.73,14,0.05%,46.91%
0xee72f1035c706478f84ab9480e45b427aa6b6682,eth,,0xda82fb4c,,25708.0864,14,0.05%,46.96%
0x858646372cc42e1a627fce94aa7a7033e7cf075a,eth,,0xa782d945,,226589.168,14,0.05%,47.01%
0x29469395eaf6f95920e59f858042f0e28d98a20b,eth,,0xc87df1c2,,112125.683,14,0.05%,47.06%
0xae78736cd615f374d3085123a210448e74fc6393,eth,,0x095ea7b3,,356243.444,14,0.05%,47.12%
0x0b2402144bb366a632d14b83f244d2e0e21bd39c,arb,,0x0f5287b0,,858866.791,14,0.05%,47.17%
0x37e60f80d921dc5e7f501a7130f31f6548dba564,arb,,0x439370b1,,20734.9316,14,0.05%,47.22%
0x0b2c639c533813f4aa9d7837caf62653d097ff85,op,,0x095ea7b3,,181402.697,14,0.05%,47.27%
0xf048b12eced04edd40c47e64906283db77f6c608,matic,,0x34c8bd34,,13482.7767,14,0.05%,47.33%
0xde5d4949f445650325c7c8739610c3a979c7a6db,eth,,0x886f9ece,,86367.6011,14,,
0x17176a9868f321411b15ccb9b934cf95597e89c4,arb,,0x095ea7b3,,108371.72,14,,
0xc55126051b22ebb829d00368f4b12bde432de5da,eth,,0x095ea7b3,,377434.258,14,,
0x10417734001162ea139e8b044dfe28dbb8b28ad0,arb,,0xdb6b5246,,56407.0384,14,,
0xf951e335afb289353dc249e82926178eac7ded78,eth,,0xc18d7cb7,,94356.8758,14,,
0x817f772398fe3d804ecfd418b944eab7ce662ca3,eth,,0x23dbf19f,,822049.198,14,,
0x12ef10a4fc6e1ea44b4ca9508760ff51c647bb71,eth,,0xa9059cbb,,406686.63,14,,
0xb7037457de15fed6cbecc0c62d5d610834b958ec,eth,,0x095ea7b3,,65767.4472,14,,
0xfaba6f8e4a5e8ab82f62fe7c39859fa577269be3,eth,,0x095ea7b3,,122682.393,14,,
0x5d22045daceab03b158031ecb7d9d06fad24609b,eth,,0x00aeef8a,,227911.182,14,,
0x78a0a62fba6fb21a83fe8a3433d44c73a4017a6f,eth,,0x095ea7b3,,252841.81,14,,
0x89b2249d7fbb30765d94c163929cd04b5afa77e3,arb,,0x211f0036,,179304.904,14,,
0xd5f7838f5c461feff7fe49ea5ebaf7728bb0adfa,eth,,0x095ea7b3,,2951155.14,14,,
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,eth,,0x095ea7b3,,3952777.65,13,,
0x7f5c764cbc14f9669b88837ca1490cca17c31607,op,,0xa9059cbb,,320343.055,13,,
0xec2432a227440139ddf1044c3fea7ae03203933e,eth,,0x2e1a7d4d,,199155.503,13,,
0x9702230a8ea53601f5cd2dc00fdbc13d4df4a8c7,avax,,0x095ea7b3,,58977.6631,13,,
0x663dc15d3c1ac63ff12e45ab68fea3f0a883c251,bsc,,0x4d8160ba,,324066.061,13,,
0xb6f6d86a8f9879a9c87f643768d9efc38c1da6e7,bsc,,0xc6878519,,120083.019,13,,
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,eth,,0x4630a0d8,,76818.797,13,,
0xde30da39c46104798bb5aa3fe8b9e0e1f348163f,eth,,0x095ea7b3,,31849.6822,13,,
0x4e586686e0f614c6dbce19c40f239163569d4e4b,linea,,0x84bb1e42,,22812.3338,13,,
0x98585dfc8d9e7d48f0b1ae47ce33332cf4237d96,eth,,0x095ea7b3,,2207927.94,13,,
0x3a23f943181408eac424116af7b7790c94cb97a5,arb,,0x00000190,,93848.5194,13,,
0xce0e4e4d2dc0033ce2dbc35855251f4f3d086d0a,bsc,,0xcfc93274,,16697.3546,13,,
0x9e20461bc2c4c980f62f1b279d71734207a6a356,eth,,0x095ea7b3,,92142.2488,13,,
0x1111111254eeb25477b68fb85ed929f73a960582,eth,,0x9570eeee,,338240.503,13,,
0x3a1d0952809f4948d15ebce8d345962a282c4fcb,bsc,,0x7ac09bf7,,2502809.97,13,,
0xaaa6c1e32c55a7bfa8066a6fae9b42650f262418,arb,,0x095ea7b3,,2222219.62,13,,
0x25ab3efd52e6470681ce037cd546dc60726948d3,eth,,0xc8173c44,,97113.8044,13,,
0xc1d12f7aab7b1b7efea50085be0422499d944f17,eth,,0xb1a47064,,91353.2787,13,,
0x3ef3d8ba38ebe18db133cec108f4d14ce00dd9ae,arb,,0x71ee95c0,,1109775.55,13,,
0x18e5f92103d1b34623738ee79214b1659f2ee109,eth,,0x095ea7b3,,124889.802,13,,
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,bsc,,0x54e3f31b,,369598.527,13,,
0x253553366da8546fc250f225fe3d25d0c782303b,eth,,0xacf1a841,,238331.133,13,,
0x3ee18b2214aff97000d974cf647e7c347e8fa585,eth,,0xc6878519,,957608.094,13,,
0xf05f0e4362859c3331cb9395cbc201e3fa6757ea,bsc,,0xb1a1a882,,41054.0939,13,,
0xba12222222228d8ba445958a75a0704d566bf2c8,eth,,0xb95cac28,,905977.855,13,,
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,matic,,0x4630a0d8,,76818.797,13,,
0x0c880f6761f1af8d9aa9c466984b80dab9a8c9e8,arb,,0x095ea7b3,,1175565.75,13,,
0x46b4b78d1cd660819c934e5456363a359fde43f4,eth,,0x2bdcfe72,,2059882.82,13,,
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,matic,,0x46c67b6d,,742058.905,13,,
0x474ca8d19cbcd57e2ddf90c5a6b0841d250b9b96,eth,,0x02327c0a,,174198.592,13,,
0x9e976f211daea0d652912ab99b0dc21a7fd728e4,eth,,0x095ea7b3,,183030.325,13,,
0x5af0d9827e0c53e4799bb226655a1de152a425a5,eth,,0xa22cb465,,286307.104,13,,
0x7130d2a12b9bcbfae4f2634d864a1ee1ce3ead9c,bsc,,0x095ea7b3,,2470288.68,12,,
0x038ed1383763d704d4271fe856ac96b4557e9d06,eth,,0x095ea7b3,,34262.3269,12,,
0x21b14441c489f9720d9cac4cde30db423885d144,eth,,0x02327c0a,,53725.3633,12,,
0x40e8858e6e29756a9c2c6ed5a5dec287ca86101e,arb,,0xc2ca0ac5,,109579.059,12,,
0xe2627bab7af74e333f3d89e4bd78c919d8b930e8,linea,,0x2205306d,,2068869.99,12,,
0x0aa1582bebf8d96ea384b6829a5d41278579cd88,eth,,0x095ea7b3,,89504.5351,12,,
0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,eth,,0x336d8206,,26086.0749,12,,
0x1a1ec25dc08e98e5e93f1104b5e5cdd298707d31,matic,,0x5f575529,,11863.8137,12,,
0x4200000000000000000000000000000000000006,op,,0x095ea7b3,,2221086,12,,
0xbc14d8563b248b79689ecbc43bba53290e0b6b66,arb,,0x77097fc8,,1013044.57,12,,
0xa062ae8a9c5e11aaa026fc2670b0d65ccc8b2858,op,,0xcac88ea9,,1361107.23,12,,
0x39a9728fb398583154e6cc5e3defa60908f58e2f,eth,,0x095ea7b3,,120411.61,12,,
0xec8b0f7ffe3ae75d7ffab09429e3675bb63503e4,base,,0x3593564c,,174982.21,12,,
0x34d85c9cdeb23fa97cb08333b511ac86e1c4e258,eth,,0xa22cb465,,65051.8801,12,,
0xd07d35368e04a839dee335e213302b21ef14bb4a,arb,,0x095ea7b3,,125920.62,12,,
0x6131b5fae19ea4f9d964eac0408e4408b66337b5,bsc,,0xe21fd0e9,,400029.301,12,,
0xfdf5acd92840e796955736b1bb9cc832740744ba,eth,,0xa22cb465,,53897.9891,12,,
0xb6f6d86a8f9879a9c87f643768d9efc38c1da6e7,bsc,,0x0f5287b0,,122525.38,12,,
0x9774558534036ff2e236331546691b4eb70594b1,arb,,0x441a3e70,,53520.558,12,,
0xb131f4a55907b10d1f0a50d8ab8fa09ec342cd74,eth,,0x095ea7b3,,190542.81,12,,
0x5979d7b546e38e414f7e9822514be443a4800529,arb,,0x095ea7b3,,413964.632,12,,
0x95640a134721475bc78594c8ea66c0182c7b9a50,eth,,0x095ea7b3,,96459.187,12,,
0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,base,,0x095ea7b3,,249028.508,12,,
0xadb9d68c613df4aa363b42161e1282117c7b9594,arb,,0xbc6efe31,,150208.333,12,,
0xdef1c0ded9bec7f1a1670819833240f027b25eff,eth,,0xf35b4733,,248908.346,12,,
0x5483dc6abda5f094865120b2d251b5744fc2ecb5,eth,,0x095ea7b3,,75825.082,12,,
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,arb,,0x55c99cd8,,68598.0327,12,,
0xdef1c0ded9bec7f1a1670819833240f027b25eff,bsc,,0x415565b0,,785523.87,12,,
0x0e13914f4fe838e96346ce42f588193eb17d92b6,eth,,0x095ea7b3,,103224.945,12,,
0xf9ca0ec182a94f6231df9b14bd147ef7fb9fa17c,arb,,0x095ea7b3,,33915.1196,12,,
0xc36442b4a4522e871399cd717abdd847ab11fe88,arb,,0xac9650d8,,1386053.51,12,,
0x9560e827af36c94d2ac33a39bce1fe78631088db,op,,0x095ea7b3,,1475015.35,12,,
0xcafd2f0a35a4459fa40c0517e17e6fa2939441ca,eth,,0x29ac8361,,1649734.56,12,,
0xd7c1eb0fe4a30d3b2a846c04aa6300888f087a5f,eth,,0x095ea7b3,,74034.9056,11,,
0xc9d0b733adaa1f851639ca47a9a2d8a6c8572bdb,arb,,0x14d9e096,,17763.5666,11,,
0xc1e088fc1323b20bcbee9bd1b9fc9546db5624c5,eth,,0x300dd6cf,,330410.198,11,,
0x046eee2cc3188071c02bfc1745a6b17c656e3f3d,eth,,0x095ea7b3,,275654.738,11,,
0x00df5a5eddb5e6a0d2ca38e193f82955a398b02a,linea,,0x0b99354e,,46538.8973,11,,
0xaf5191b0de278c7286d6c7cc6ab6bb8a73ba2cd6,eth,,0x095ea7b3,,561728.034,11,,
0xf73097de9fcda772813c3448ff293509d28021b3,matic,,0xd954863c,,18971.7107,11,,
0xf3f04555f8fda510bfc77820fd6eb8446f59e72d,arb,,0x6111ad25,,1697783.78,11,,
0x0001a500a6b18995b03f44bb040a5ffc28e45cb0,eth,,0x095ea7b3,,147457.233,11,,
0x89b2249d7fbb30765d94c163929cd04b5afa77e3,eth,,0x597d78e1,,180936.288,11,,
0x149107deb70b9514930d8e454fc32e77c5abafe0,arb,,0x71b88d9a,,1079730.66,11,,
0x9d600c4b597e6d58cbce8cdb6d9f6a57d5af28c9,arb,,0x3ff56940,,20459.8585,11,,
0x154388a4650d63acc823e06ef9e47c1eddd3cbb2,arb,,0x095ea7b3,,212547.218,11,,
0x08a1c30bbb26425c1031ee9e43fa0b9960742539,eth,,0x095ea7b3,,109319.193,11,,
0x772598e9e62155d7fdfe65fdf01eb5a53a8465be,arb,,0x095ea7b3,,176221.68,11,,
0xaaaaaaaaa24eeeb8d57d431224f73832bc34f688,eth,,0x3d719cd9,,104184.626,11,,
0xdef1c0ded9bec7f1a1670819833240f027b25eff,bsc,,0xc43c9ef6,,584877.025,11,,
0x24db6717db1c75b9db6ea47164d8730b63875db7,eth,,0x2ebe07c8,,1316669.48,11,,
0xd19d4b5d358258f05d7b411e21a1460d11b0876f,eth,,0x9f3ce55a,,46852.0645,11,,
0xb478c6245e3d85d6ec3486b62ea872128d562541,eth,,0x095ea7b3,,184720.208,11,,
0x3355df6d4c9c3035724fd0e3914de96a5a83aaf4,zksync,,0x095ea7b3,,7738.88133,11,,
0xba25b2281214300e4e649fead9a6d6acd25f1c0a,eth,,0x095ea7b3,,208436.691,11,,
0x3082cc23568ea640225c2467653db90e9250aaa0,arb,,0x095ea7b3,,375828.5,11,,
0x044d21b4e56394724170b79ab1027f9ad074175d,eth,,0xe97dcb62,,89272.0741,11,,
0xcac410cd44717311f63aaf6081cb07244f10844f,bsc,,0x1845e789,,18245.4746,11,,
0x853d955acef822db058eb8505911ed77f175b99e,eth,,0x095ea7b3,,2425182.24,11,,
0x7bfc80a1dc182720220265e0fe0a02f0f4607748,arb,,0xf2c298be,,116565.634,11,,
0x1d9a1491924c1847e669dafde86341ad92a87fe2,eth,,0xa22cb465,,59980.3024,11,,
0x00000000000000adc04c56bf30ac9d3c0aaf14dc,eth,,0x5b34b966,,137055.458,11,,
0x6774bcbd5cecef1336b5300fb5186a12ddd8b367,eth,,0xb2267a7b,,14251.7447,11,,
0xc873fecbd354f5a56e00e710b90ef4201db2448d,arb,,0x5b0d5984,,1429843.17,11,,
0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea,eth,,0xa22cb465,,86835.9995,11,,
0xcd5fe23c85820f7b72d0926fc9b05b43e359b7ee,eth,,0x2c04709e,,3498834.21,11,,
0xaa277cb7914b7e5514946da92cb9de332ce610ef,arb,,0xac9650d8,,441586.963,11,,
0x269727f088f16e1aea52cf5a97b1cd41daa3f02d,eth,,0xe0db3fcf,,181592.582,11,,
0xcd7df361aa1debe7331a76fffd7f457de22400d1,arb,,0x526a6922,,16996.0393,11,,
0x303389f541ff2d620e42832f180a08e767b28e10,eth,,0x7a37dc2c,,180094.653,11,,
0x32eb7902d4134bf98a28b963d26de779af92a212,arb,,0x095ea7b3,,68440.0368,11,,
0x3a23f943181408eac424116af7b7790c94cb97a5,arb,,0x0000018c,,225082.02,11,,
0xfd41041180571c5d371bea3d9550e55653671198,arb,,0x7b4e51f6,,1103627.43,11,,
0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,eth,,0x095ea7b3,,1286786.34,11,,
0xce16f69375520ab01377ce7b88f5ba8c48f8d666,bsc,,0x846a1bc6,,131741.023,10,,
0x97effb790f2fbb701d88f89db4521348a2b77be8,eth,,0x095ea7b3,,111519.338,10,,
0x55278f3a9441aee88ef8d5a8c01aaa8fb77a7a1e,eth,,0x1feed31f,,164896.331,10,,
0xb31d1b1ea48ce4bf10ed697d44b747287e785ad4,matic,,0x7c025200,,55764.095,10,,
0x1111111254eeb25477b68fb85ed929f73a960582,arb,,0x2d9a56f6,,1175690,10,,
0xbb3d7f42c58abd83616ad7c8c72473ee46df2678,eth,,0x095ea7b3,,94025.6313,10,,
0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9,op,,0x095ea7b3,,794180.792,10,,
0x5563e1dba939db0e3041a423dc489976aabc2d6e,linea,,0x64e2871e,,2629477.94,10,,
0x6f922284798de645e8bc1040450d32bde963c992,eth,,0xf2c298be,,99891.7227,10,,
0x33ceb27b39d2bb7d2e61f7564d3df29344020417,arb,,0xeea0d7b2,,443246.35,10,,
0x2b49c3b0340df9eca71d9f130084821c63c9ae38,eth,,0x80ecdc01,,63863.8264,10,,
0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,eth,,0xa9059cbb,,1170134.53,10,,
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,eth,,0xb2f1e6db,,118535.935,10,,
0x1b829b926a14634d36625e60165c0770c09d02b2,eth,,0xa22cb465,,65608.1121,10,,
0x1e241521f4767853b376c2fe795a222a07d588ee,eth,,0x095ea7b3,,78260.3197,10,,
0x00000000000000adc04c56bf30ac9d3c0aaf14dc,arb,,0x87201b41,,601978.383,10,,
0x326490a8f5dcaeaa4a2ad9ea902990c5b0834d9b,eth,,0xd85d3d27,,28255.8986,10,,
0xeaa63125dd63f10874f99cdbbb18410e7fc79dd3,eth,,0x095ea7b3,,389639.187,10,,
0x95fc37a27a2f68e3a647cdc081f0a89bb47c3012,eth,,0xb1a1a882,,556457.479,10,,
