contract_address,chain,protocol,method_id,method,unique_executions,%,cum %,,,,,,,,,,
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,op,paraswap,0x54e3f31b,swap,25,0.06%,28.20%,,,,,,,,,,
0xed4fd17e6f9fb4ad64c8e9660f370ba64c7e960a,eth,shitcoin,0xd0e30db0,,25,0.06%,28.26%,,,,,,,,,,
0x00000000000000adc04c56bf30ac9d3c0aaf14dc,eth,seaport,0xed98a574,-,25,0.06%,28.32%,,,,,,,,,,
0xf97c707024ef0dd3e77a0824555a46b622bfb500,arb,curve,0xf1dc3cc9,,25,0.06%,28.39%,,,,,,,,,,
0x4200000000000000000000000000000000000016,base,bridge,0xc2b3e5ac,bridge,25,0.06%,28.45%,,,,,,,,,,
0x8c1211aa51c4662975caa9b76eac5dba7403bc19,matic,paladinDAO,0xefb6b11f,,25,0.06%,28.51%,,,,,,,,,,
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,op,paraswap,0xa6886da9,,24,0.06%,28.57%,,,,,,,,,,
0x16613524e02ad97edfef371bc883f2f5d6c480a5,base,aerodrome,0x7ac09bf7,,24,0.06%,28.63%,,,,,,,,,,
0x3668c325501322ceb5a624e95b9e16a019cdebe8,bsc,layerzero,0xcfc93274,,24,0.06%,28.69%,,,,,,,,,,
0xdb8d79c775452a3929b86ac5deab3e9d38e1c006,eth,manifold,0xfa2b068f,,24,0.06%,28.75%,,,,,,,,,,
0x141a1fb33683c304da7c3fe6fc6a49b5c0c2dc42,matic,shitcoin,0x1249c58b,-,24,0.06%,28.81%,,,,,,,,,,
0x31f648572b67e60ec6eb8e197e1848cc5f5558de,eth,kroma,0xe9e05c42,,24,0.06%,28.87%,,,,,,,,,,
0x3b95bc951ee0f553ba487327278cac44f29715e5,eth,manta,0xb1a1a882,depositETH,24,0.06%,28.93%,,,,,,,,,,
0x00000000000000adc04c56bf30ac9d3c0aaf14dc,matic,seaport,0x00000000,-,24,0.06%,28.99%,,,,,,,,,,
0xc873fecbd354f5a56e00e710b90ef4201db2448d,arb,camelot,0xb4822be3,swap,24,0.06%,29.05%,,,,,,,,,,
0xc873fecbd354f5a56e00e710b90ef4201db2448d,arb,camelot,0x5b0d5984,withdraw,24,0.06%,29.11%,,,,,,,,,,
0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,eth,curve,0x5c9c18e2,,24,0.06%,29.17%,,,,,,,,,,
0xe47bb08ff23bed7e5c67739c2d420b40188c6961,eth,euler?,0x1feed31f,,24,0.06%,29.23%,,,,,,,,,,
0x009a0b7c38b542208936f1179151cd08e2943833,linea,layerbank,0xc2998238,lend,24,0.06%,29.29%,,,,,,,,,,
0xb86b3e16b6b960fd822849fd4b4861d73805879b,linea,trustgo,0x07432196,,24,0.06%,29.35%,,,,,,,,,,
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,arb,lifi,0xed178619,,23,0.06%,29.41%,,,,,,,,,,
0x009a0b7c38b542208936f1179151cd08e2943833,linea,layerbank,0x4b8a3529,borrow,23,0.06%,29.46%,,,,,,,,,,
0x9dda6ef3d919c9bc8885d5560999a3640431e8e6,linea,?,0x5f575529,,23,0.06%,29.52%,,,,,,,,,,
0xec8b0f7ffe3ae75d7ffab09429e3675bb63503e4,base,uniswap,0x3593564c,swap,23,0.06%,29.58%,,,,,,,,,,
0x49048044d57e1c92a77f79988d21fa8faf74e97e,eth,base bridge,0x4870496f,,23,0.06%,29.64%,,,,,,,,,,
0x1eb73fee2090fb1c20105d5ba887e3c3ba14a17e,eth,manifold,0xfa2b068f,,23,0.06%,29.69%,,,,,,,,,,
0x00000000000000adc04c56bf30ac9d3c0aaf14dc,arb,seaport,0xf2d12b12,,23,0.06%,29.75%,,,,,,,,,,
0x3a23f943181408eac424116af7b7790c94cb97a5,arb,socket,0x00000012,,23,0.06%,29.81%,,,,,,,,,,
0x3a23f943181408eac424116af7b7790c94cb97a5,matic,socket,0x00000188,,23,0.06%,29.86%,,,,,,,,,,
0xcc5382fe1ecadbf18629c87b9c89a27b438889d4,arb,chronos,0x7ac09bf7,,22,0.05%,29.92%,,,,,,,,,,
0x9d4736ec60715e71afe72973f7885dcbc21ea99b,op,velodrome,0x379607f5,claim,22,0.05%,29.97%,,,,,,,,,,
0xe0c38b2a8d09aad53f1c67734b9a95e43d5981c0,ftm,firebird,0x7c025200,,22,0.05%,30.03%,,,,,,,,,,
0x80e38291e06339d10aab483c65695d004dbd5c69,linea,syncswap,0x94ec6d78,,22,0.05%,30.08%,,,,,,,,,,
0xffdf4fe05899c4bdb1676e958fa9f21c19ecb9d5,matic,?,0xcfc93274,,22,0.05%,30.14%,,,,,,,,,,
0xdd94018f54e565dbfc939f7c44a16e163faab331,arb,odos,0xf17a4546,,22,0.05%,30.19%,,,,,,,,,,
0x1111111254fb6c44bac0bed2854e76f90643097d,bsc,1inch,0x7c025200,,22,0.05%,30.25%,,,,,,,,,,
0x1111111254fb6c44bac0bed2854e76f90643097d,eth,1inch,0x2e95b6c8,,22,0.05%,30.30%,,,,,,,,,,
0x23981fc34e69eedfe2bd9a0a9fcb0719fe09dbfc,arb,metamask,0x3ce33bff,,22,0.05%,30.36%,,,,,,,,,,
0x1a1ec25dc08e98e5e93f1104b5e5cdd298707d31,bsc,metamask,0x5f575529,,22,0.05%,30.41%,,,,,,,,,,
0xffffffffb9059a7285849bafddf324e2c308c164,eth,mint.fun,0x525b6ba0,,22,0.05%,30.47%,,,,,,,,,,
0x3a23f943181408eac424116af7b7790c94cb97a5,arb,socket,0x0000018c,,22,0.05%,30.52%,,,,,,,,,,
0x00005ea00ac477b1030ce78506496e8c2de24bf5,eth,opensea,0x161ac21f,,22,0.05%,30.58%,,,,,,,,,,
0x1111111254760f7ab3f16433eea9304126dcd199,op,1inch,0x7c025200,,22,0.05%,30.63%,,,,,,,,,,
0xfc506aaa1340b4dedffd88be278bee058952d674,arb,sushiswap,0x2646478b,,22,0.05%,30.69%,,,,,,,,,,
0x009a0b7c38b542208936f1179151cd08e2943833,linea,layerbank,0x830cbbbd,claim,22,0.05%,30.74%,,,,,,,,,,
0xd9d74a29307cc6fc8bf424ee4217f1a587fbc8dc,arb,?,0x29723511,?,22,0.05%,30.80%,,,,,,,,,,
0x8b791913eb07c32779a16750e3868aa8495f5964,zksync,mute,0x51cbf10f,,22,0.05%,30.85%,,,,,,,,,,
0x6131b5fae19ea4f9d964eac0408e4408b66337b5,base,kyberswap,0xe21fd0e9,,22,0.05%,30.91%,,,,,,,,,,
0x99a58482bd75cbab83b27ec03ca68ff489b5788f,eth,curve,0x9db4f7aa,,21,0.05%,30.96%,,,,,,,,,,
0x2da10a1e27bf85cedd8ffb1abbe97e53391c0295,zksync,syncswap,0x94ec6d78,,21,0.05%,31.01%,,,,,,,,,,
0x7bfc80a1dc182720220265e0fe0a02f0f4607748,arb,debank,0xf2c298be,,21,0.05%,31.06%,,,,,,,,,,
0x33ceb27b39d2bb7d2e61f7564d3df29344020417,arb,hop,0xeea0d7b2,,21,0.05%,31.12%,,,,,,,,,,
0x41c914ee0c7e1a5edcd0295623e6dc557b5abf3c,op,velodrome,0x7715ee75,claim,21,0.05%,31.17%,,,,,,,,,,
0xc36c85ef01e85d2ae9096e8d3416b3007edc3495,base,duelarenabattle,0x37d8b79d,,21,0.05%,31.22%,,,,,,,,,,
0xdef1c0ded9bec7f1a1670819833240f027b25eff,base,0x,0x415565b0,,21,0.05%,31.27%,,,,,,,,,,
0x7e7a0e201fd38d3adaa9523da6c109a07118c96a,op,synapse,0xc2288147,,21,0.05%,31.33%,,,,,,,,,,
0xd798a295899763b29ba426fd23b3e4046d846d52,arb,?,0x4e71d92d,,21,0.05%,31.38%,,,,,,,,,,
0xce16f69375520ab01377ce7b88f5ba8c48f8d666,arb,squid,0x846a1bc6,,21,0.05%,31.43%,,,,,,,,,,
0x009a0b7c38b542208936f1179151cd08e2943833,linea,layerbank,0xabdb5ea8,,21,0.05%,31.48%,,,,,,,,,,
0xa062ae8a9c5e11aaa026fc2670b0d65ccc8b2858,op,velodrome,0x0dede6c4,withdraw,21,0.05%,31.54%,,,,,,,,,,
0xaa58e77238f0e4a565343a89a79b4addd744d649,arb,merkly nft,0x1249c58b,,21,0.05%,31.59%,,,,,,,,,,
0x31f63a33141ffee63d4b26755430a390acdd8a4d,ftm,spookyswap,0xac9650d8,multicall,21,0.05%,31.64%,,,,,,,,,,
0xdef1c0ded9bec7f1a1670819833240f027b25eff,bsc,0x,0xc43c9ef6,,21,0.05%,31.69%,,,,,,,,,,
0x49048044d57e1c92a77f79988d21fa8faf74e97e,eth,base bridge,0x8c3152e9,,21,0.05%,31.75%,,,,,,,,,,
0x3a23f943181408eac424116af7b7790c94cb97a5,arb,socket,0x00000187,,21,0.05%,31.80%,,,,,,,,,,
0xd798a295899763b29ba426fd23b3e4046d846d52,arb,?,0xd7bb99ba,,21,0.05%,31.85%,,,,,,,,,,
0x00000000000000adc04c56bf30ac9d3c0aaf14dc,arb,seaport,0x00000000,,21,0.05%,31.90%,,,,,,,,,,
0xce048492076b0130821866f6d05a0b621b1715c8,linea,?,0x07432196,,20,0.05%,31.95%,,,,,,,,,,
0x7e7a0e201fd38d3adaa9523da6c109a07118c96a,bsc,synapse,0xc2288147,,20,0.05%,32.00%,,,,,,,,,,
0xa062ae8a9c5e11aaa026fc2670b0d65ccc8b2858,op,velodrome,0x903638a4,swap,20,0.05%,32.05%,,,,,,,,,,
0xd7807e5752b368a6a64b76828aaff0750522a76e,eth,redacted cartel,0x48686626,claim,20,0.05%,32.10%,,,,,,,,,,
0x0b2402144bb366a632d14b83f244d2e0e21bd39c,arb,wormhole,0xc6878519,,20,0.05%,32.15%,,,,,,,,,,
0x6352a56caadc4f1e25cd6c75970fa768a3304e64,op,openocean,0x90411a32,,20,0.05%,32.20%,,,,,,,,,,
0xdef1c0ded9bec7f1a1670819833240f027b25eff,arb,0x,0x706394d5,,20,0.05%,32.25%,,,,,,,,,,
0x4dfcad285ef39fed84e77edf1b7dbc442565e55e,eth,stargate,0xbe040fb0,,20,0.05%,32.30%,,,,,,,,,,
0xa062ae8a9c5e11aaa026fc2670b0d65ccc8b2858,op,velodrome router,0x5a47ddc3,deposit,20,0.05%,32.35%,,,,,,,,,,
0x06eb48763f117c7be887296cdcdfad2e4092739c,base,stargate,0xe2bbb158,,20,0.05%,32.40%,,,,,,,,,,
0x1876ea7702c0ad0c6a2ae6036de7733edfbca519,bsc,opbnb op proxy,0x4870496f,,20,0.05%,32.45%,,,,,,,,,,
0x1a1ec25dc08e98e5e93f1104b5e5cdd298707d31,matic,metamask,0x5f575529,,20,0.05%,32.50%,,,,,,,,,,
0x1111111254fb6c44bac0bed2854e76f90643097d,eth,1inch,0xe449022e,,20,0.05%,32.55%,,,,,,,,,,
0xfef8205d4c472fe0442fc1026acc34e6d88e438c,eth,?,0xf9afb26a,,20,0.05%,32.60%,,,,,,,,,,
0xba12222222228d8ba445958a75a0704d566bf2c8,arb,balancer,0x8bdb3913,withdraw,20,0.05%,32.65%,,,,,,,,,,
0xcc5382fe1ecadbf18629c87b9c89a27b438889d4,arb,chronos,0xc2b79e98,,20,0.05%,32.70%,,,,,,,,,,
0x3a1d0952809f4948d15ebce8d345962a282c4fcb,bsc,?,0x7ac09bf7,,20,0.05%,32.75%,,,,,,,,,,
0x89ae36e3b567b914a5e97e6488c6eb5b9c5d0231,arb,sparta dex,0x38ed1739,swap,20,0.05%,32.80%,,,,,,,,,,
0xc36442b4a4522e871399cd717abdd847ab11fe88,arb,uniswap,0xac9650d8,multicall,20,0.05%,32.85%,,,,,,,,,,
0xe010ec500720be9ef3f82129e7ed2ee1fb7955f2,eth,uniswap pool,0xd004f0f7,,20,0.05%,32.90%,,,,,,,,,,
0xb4315e873dbcf96ffd0acd8ea43f689d8c20fb30,arb,trader joe,0x9ab6156b,,20,0.05%,32.95%,,,,,,,,,,
0xa2c203d7ef78ed80810da8404090f926d67cd892,op,merkly nft,0x1249c58b,,20,0.05%,33.00%,,,,,,,,,,
0x6131b5fae19ea4f9d964eac0408e4408b66337b5,arb,kyberswap,0x8af033fb,,20,0.05%,33.05%,,,,,,,,,,
0xe09828f0da805523878be66ea2a70240d312001e,bsc,nft bridge,0xac7b22dc,,20,0.05%,33.10%,,,,,,,,,,
0x3caae25ee616f2c8e13c74da0813402eae3f496b,arb,camelot xgrail,0xaff6cbf1,,19,0.05%,33.15%,,,,,,,,,,
0x80ad01392b9b4a85535ec0bbff13b74c8da81070,eth,shitnft,0xf242432a,,19,0.05%,33.19%,,,,,,,,,,
0xdef1c0ded9bec7f1a1670819833240f027b25eff,eth,0x,0x77725df6,,19,0.05%,33.24%,,,,,,,,,,
0xc6be40f6a14d4c2f3aadf9b02294b003e3967779,bsc,thena,0x379607f5,claim,19,0.05%,33.29%,,,,,,,,,,
0xc67e9efdb8a66a4b91b1f3731c75f500130373a4,arb,hyperliquid,0xb6b55f25,,19,0.05%,33.34%,,,,,,,,,,
0xbd23ff26197eda06a930641ac13ed5f3db35f4de,eth,ether.fi,0x54e64580,,19,0.05%,33.38%,,,,,,,,,,
0x95fc37a27a2f68e3a647cdc081f0a89bb47c3012,eth,mantle bridge,0xb1a1a882,,19,0.05%,33.43%,,,,,,,,,,
0x724796d2e9143920b1b58651b04e1ed201b8cc98,base,?,0x31e69d2d,,19,0.05%,33.48%,,,,,,,,,,
0xaa58e77238f0e4a565343a89a79b4addd744d649,arb,merkly nft,0x51905636,,19,0.05%,33.53%,,,,,,,,,,
0x72ce9c846789fdb6fc1f34ac4ad25dd9ef7031ef,eth,arbitrum gateway,0xd2ce7d65,,19,0.05%,33.57%,,,,,,,,,,
0xbbee07b3e8121227afcfe1e2b82772246226128e,arb,vrtx token,0x8e5d588c,,19,0.05%,33.62%,,,,,,,,,,
0xd9d74a29307cc6fc8bf424ee4217f1a587fbc8dc,eth,obsource,0x29723511,,19,0.05%,33.67%,,,,,,,,,,
0xcf17664006851a27d5bd93d497f30853ac558792,arb,crab token,0xe1021f44,,19,0.05%,33.72%,,,,,,,,,,
0x15fa08599eb017f89c1712d0fe76138899fdb9db,op,?,0xaea64c38,,19,0.05%,33.76%,,,,,,,,,,
0xa58e81fe9b61b5c3fe2afd33cf304c454abfc7cb,eth,ens,0xc47f0027,,19,0.05%,33.81%,,,,,,,,,,
0x1f9248b193806d7bb7f04945bc8f35dfeeffca34,base,?,0x3510dfa6,,19,0.05%,33.86%,,,,,,,,,,
0x308861a430be4cce5502d0a12724771fc6daf216,eth,ether.fi,0xd0e30db0,,19,0.05%,33.91%,,,,,,,,,,
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,matic,,0x46c67b6d,,19,0.05%,33.95%,,,,,,,,,,
0x1111111254eeb25477b68fb85ed929f73a960582,arb,,0x2d9a56f6,,19,0.05%,34.00%,,,,,,,,,,
0xc36442b4a4522e871399cd717abdd847ab11fe88,eth,uniswap,0x88316456,,19,0.05%,34.05%,,,,,,,,,,
0x83ec81ae54dd8dca17c3dd4703141599090751d1,base,,0x2646478b,,19,0.05%,34.09%,,,,,,,,,,
0xdef1c0ded9bec7f1a1670819833240f027b25eff,eth,0x,0x7a1eb1b9,,19,0.05%,34.14%,,,,,,,,,,
0x16613524e02ad97edfef371bc883f2f5d6c480a5,base,aerodrome,0x7715ee75,claim,19,0.05%,34.19%,,,,,,,,,,
0x31449423737538cde5f60c5052f122d599471cb9,arb,,0x1249c58b,,19,0.05%,34.24%,,,,,,,,,,
0xb9879cd06c904c2fdbc75d03534929b5e842f3a0,eth,,0x1b45fc24,,19,0.05%,34.28%,,,,,,,,,,
0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,linea,,0xd0e30db0,,19,0.05%,34.33%,,,,,,,,,,
0xc72b5c6d2c33063e89a50b2f77c99193ae6cee6c,arb,,0x7ac09bf7,,19,0.05%,34.38%,,,,,,,,,,
0xc94abf0292ac04aac18c251d9c8169a8dd2bbbdc,linea,,0x48a15e6f,,19,0.05%,34.43%,,,,,,,,,,
0xd7ba4057f43a7c4d4a34634b2a3151a60bf78f0d,op,,0x126928c4,,19,0.05%,34.47%,,,,,,,,,,
0x021d90bb2a020f7b24e67c88e73dfd9668714654,arb,,0xfc57f1bc,,19,0.05%,34.52%,,,,,,,,,,
0x124b97a2310144c742104808743355202fd63e23,arb,,0x33818997,,18,0.04%,34.57%,,,,,,,,,,
0x1876ea7702c0ad0c6a2ae6036de7733edfbca519,bsc,,0x8c3152e9,,18,0.04%,34.61%,,,,,,,,,,
0x5d82183db96e55a5f2caee691728584cd4a037e1,base,,0x5f2918c0,,18,0.04%,34.66%,,,,,,,,,,
0xfcd3842f85ed87ba2889b4d35893403796e67ff1,base,,0x5c11d795,,18,0.04%,34.70%,,,,,,,,,,
0xd359bc471554504f683fbd4f6e36848612349ddf,arb,,0xc2288147,,18,0.04%,34.75%,,,,,,,,,,
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,bsc,,0x54e3f31b,,18,0.04%,34.79%,,,,,,,,,,
0x678aa4bf4e210cf2166753e054d5b7c31cc7fa86,polygon-zkevm,,0x5ae401dc,,18,0.04%,34.84%,,,,,,,,,,
0x303389f541ff2d620e42832f180a08e767b28e10,eth,,0x7a37dc2c,,18,0.04%,34.88%,,,,,,,,,,
0x3a23f943181408eac424116af7b7790c94cb97a5,bsc,,0x00000002,,18,0.04%,34.93%,,,,,,,,,,
0xaf5191b0de278c7286d6c7cc6ab6bb8a73ba2cd6,ftm,,0x9fbf10fc,,18,0.04%,34.97%,,,,,,,,,,
0xc55126051b22ebb829d00368f4b12bde432de5da,eth,,0x095ea7b3,,18,0.04%,35.02%,,,,,,,,,,
0x5422aa06a38fd9875fc2501380b40659feebd3bb,arb,,0x39f7df5f,,18,0.04%,35.06%,,,,,,,,,,
0x00000000000000adc04c56bf30ac9d3c0aaf14dc,eth,seaport,0xfb0f3ee1,,18,0.04%,35.11%,,,,,,,,,,
0x892785f33cdee22a30aef750f285e18c18040c3e,arb,,0x095ea7b3,,18,0.04%,35.15%,,,,,,,,,,
0xaded4a1c5a6be96156876ed973c2093c08ffb6ff,arb,,0xdac82966,,18,0.04%,35.19%,,,,,,,,,,
0x6352a56caadc4f1e25cd6c75970fa768a3304e64,avax,,0x90411a32,,18,0.04%,35.24%,,,,,,,,,,
0xbbf1ee38152e9d8e3470dc47947eaa65dca94913,eth,,0xac9650d8,multicall,18,0.04%,35.28%,,,,,,,,,,
0x1111111254eeb25477b68fb85ed929f73a960582,matic,1inch,0x0502b1c5,swap,18,0.04%,35.33%,,,,,,,,,,
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,op,lifi,0xbe1eace7,,18,0.04%,35.37%,,,,,,,,,,
0x4bba932e9792a2b917d47830c93a9bc79320e4f7,zksync,,0x83bd37f9,,18,0.04%,35.42%,,,,,,,,,,
0xc36c85ef01e85d2ae9096e8d3416b3007edc3495,base,,0xce55803f,,18,0.04%,35.46%,,,,,,,,,,
0x29469395eaf6f95920e59f858042f0e28d98a20b,eth,,0xe263967e,,18,0.04%,35.51%,,,,,,,,,,
0x8b791913eb07c32779a16750e3868aa8495f5964,zksync,,0x3f464b16,,18,0.04%,35.55%,,,,,,,,,,
0x327df1e6de05895d2ab08513aadd9313fe505d86,base,,0x38ed1739,swap,18,0.04%,35.60%,,,,,,,,,,
0x0521fa0bf785ae9759c7cb3cbe7512ebf20fbdaa,eth,,0xb4b19278,,18,0.04%,35.64%,,,,,,,,,,
0x00000000000000adc04c56bf30ac9d3c0aaf14dc,base,seaport,0x00000000,,18,0.04%,35.69%,,,,,,,,,,
0xc388fae5c90e0fb95ca1e76674a3439db07a6579,arb,,0x2205306d,,18,0.04%,35.73%,,,,,,,,,,
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,op,lifi,0x1fd8010c,,18,0.04%,35.78%,,,,,,,,,,
0xfb73dfff0ae6aa94559b1b17421cf42e198b8d22,arb,,0xac16c7cb,,17,0.04%,35.82%,,,,,,,,,,
0xa2c203d7ef78ed80810da8404090f926d67cd892,op,,0x51905636,,17,0.04%,35.86%,,,,,,,,,,
0xae7ab96520de3a18e5e111b5eaab095312d7fe84,eth,steth,0xa1903eab,,17,0.04%,35.91%,,,,,,,,,,
0x1111111254eeb25477b68fb85ed929f73a960582,arb,uniswap,0x0502b1c5,swap,17,0.04%,35.95%,,,,,,,,,,
0x724796d2e9143920b1b58651b04e1ed201b8cc98,base,,0xbd367d8e,,17,0.04%,35.99%,,,,,,,,,,
0xb4315e873dbcf96ffd0acd8ea43f689d8c20fb30,avax,trader joe,0x1a24f9a9,,17,0.04%,36.03%,,,,,,,,,,
0x08c4b60fda8aa6239b7de7d165bcf6f1686cad82,eth,,0x3805550f,,17,0.04%,36.08%,,,,,,,,,,
0x3ee18b2214aff97000d974cf647e7c347e8fa585,eth,,0x0f5287b0,,17,0.04%,36.12%,,,,,,,,,,
0xed8b26d99834540c5013701bb3715fafd39993ba,eth,,0x78c77a24,,17,0.04%,36.16%,,,,,,,,,,
0x3a23f943181408eac424116af7b7790c94cb97a5,arb,,0x0000018a,,17,0.04%,36.20%,,,,,,,,,,
0x4c6b33c3ba4f627cf4fe6a8a8ebcb7c97d6a579e,eth,,0x0e0dca61,,17,0.04%,36.25%,,,,,,,,,,
0xcf77a3ba9a5ca399b7c97c74d54e5b1beb874e43,base,aerodrome,0x88cd821e,swap,17,0.04%,36.29%,,,,,,,,,,
0x3a1d0952809f4948d15ebce8d345962a282c4fcb,bsc,,0xc991866d,,17,0.04%,36.33%,,,,,,,,,,
0xcf205808ed36593aa40a44f10c7f7c2f67d4a4d4,base,,0x6945b123,,17,0.04%,36.37%,,,,,,,,,,
0x72c590349535ad52e6953744cb2a36b409542719,eth,,0x11c61ad3,,17,0.04%,36.41%,,,,,,,,,,
0xfcd3842f85ed87ba2889b4d35893403796e67ff1,base,,0x38ed1739,swap,17,0.04%,36.46%,,,,,,,,,,
0x0439e60f02a8900a951603950d8d4527f400c3f1,eth,,0x3ce33bff,,17,0.04%,36.50%,,,,,,,,,,
0x3caae25ee616f2c8e13c74da0813402eae3f496b,arb,,0x7cbc2373,,17,0.04%,36.54%,,,,,,,,,,
0xb4315e873dbcf96ffd0acd8ea43f689d8c20fb30,arb,trader joe,0x2a443fae,,17,0.04%,36.58%,,,,,,,,,,
0x3a23f943181408eac424116af7b7790c94cb97a5,arb,,0x00000190,,17,0.04%,36.63%,,,,,,,,,,
0xc9740aa94a8a02a3373f5f1b493d7e10d99ae811,eth,,0x01528264,,17,0.04%,36.67%,,,,,,,,,,
0x29469395eaf6f95920e59f858042f0e28d98a20b,eth,,0xc87df1c2,,17,0.04%,36.71%,,,,,,,,,,
0xa184998ec58dc1da77a1f9f1e361541257a50cf4,matic,,0x1249c58b,,17,0.04%,36.75%,,,,,,,,,,
0x0de811cfc8bbd855798a0da8f0fb893a20361626,arb,,0x48c54b9d,,17,0.04%,36.80%,,,,,,,,,,
0x3a1d0952809f4948d15ebce8d345962a282c4fcb,bsc,,0xc2b79e98,,17,0.04%,36.84%,,,,,,,,,,
0x5e68be9a532eadf5edcbc2bec857d3d4b2e3aec5,polygon-zkevm,,0x59d16257,,17,0.04%,36.88%,,,,,,,,,,
0xd0764fae29e0a6a96ff685f71cfc685456d5636c,eth,,0x23caab49,,17,0.04%,36.92%,,,,,,,,,,
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,eth,,0xb2f1e6db,,17,0.04%,36.97%,,,,,,,,,,
0x00000000000000adc04c56bf30ac9d3c0aaf14dc,eth,,0xa8174404,,17,0.04%,37.01%,,,,,,,,,,
0xe030543b943bdcd6559711ec8d344389c66e1d56,avax,,0x51905636,,17,0.04%,37.05%,,,,,,,,,,
0x64848eefbc2921102a153b08fa64536ae1f8e937,zksync,,0xa4d73041,,17,0.04%,37.09%,,,,,,,,,,
0xd07f76c7efca7793757db20512aca97cc81ac4bb,bsc,,0xc7a50eba,,16,0.04%,37.13%,,,,,,,,,,
0xef1eae0457e8d56a003d781569489bc5466e574b,bsc,,0x126928c4,,16,0.04%,37.17%,,,,,,,,,,
0xe0c38b2a8d09aad53f1c67734b9a95e43d5981c0,eth,,0x7c025200,,16,0.04%,37.21%,,,,,,,,,,
0x000000000022d473030f116ddee9f6b43ac78ba3,eth,,0x87517c45,,16,0.04%,37.25%,,,,,,,,,,
0x2a3dd3eb832af982ec71669e178424b10dca2ede,eth,,0xcd586579,,16,0.04%,37.29%,,,,,,,,,,
0x4b70139c0e544c25b6897317d9a93f30e6112dad,bsc,,0x4e71d92d,,16,0.04%,37.33%,,,,,,,,,,
0x03f7724180aa6b939894b5ca4314783b0b36b329,eth,,0x7ff36ab5,swap,16,0.04%,37.37%,,,,,,,,,,
0xaccba5e852ab85e5e3a84bc8e36795bd8cec5c73,matic,,0x7ac09bf7,,16,0.04%,37.41%,,,,,,,,,,
0xf3f04555f8fda510bfc77820fd6eb8446f59e72d,eth,,0x1eb1cff0,,16,0.04%,37.45%,,,,,,,,,,
0xf882c982a95f4d3e8187efe12713835406d11840,base,,0x1249c58b,,16,0.04%,37.49%,,,,,,,,,,
0xb0d502e938ed5f4df2e681fe6e419ff29631d62b,op,,0xc4de93a5,,16,0.04%,37.53%,,,,,,,,,,
0xf3f04555f8fda510bfc77820fd6eb8446f59e72d,arb,,0x1eb1cff0,,16,0.04%,37.57%,,,,,,,,,,
0x253553366da8546fc250f225fe3d25d0c782303b,eth,,0xacf1a841,,16,0.04%,37.61%,,,,,,,,,,
0xe030543b943bdcd6559711ec8d344389c66e1d56,avax,,0x1249c58b,,16,0.04%,37.65%,,,,,,,,,,
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,eth,,0x46c67b6d,,16,0.04%,37.69%,,,,,,,,,,
0x4dea9e918c6289a52cd469cac652727b7b412cd2,op,,0x441a3e70,,16,0.04%,37.73%,,,,,,,,,,
0xdef1c0ded9bec7f1a1670819833240f027b25eff,arb,,0xa578efaf,,16,0.04%,37.77%,,,,,,,,,,
0xba12222222228d8ba445958a75a0704d566bf2c8,eth,balancer,0x945bcec9,,16,0.04%,37.81%,,,,,,,,,,
0xa184998ec58dc1da77a1f9f1e361541257a50cf4,matic,,0x51905636,,16,0.04%,37.85%,,,,,,,,,,
0x756fc5e6bdb26a85594346d7d0520e1c0e492452,base,,0x6f816a20,,16,0.04%,37.89%,,,,,,,,,,
0x4dea9e918c6289a52cd469cac652727b7b412cd2,op,,0xe2bbb158,,16,0.04%,37.93%,,,,,,,,,,
0xf955c57f9ea9dc8781965feae0b6a2ace2bad6f3,eth,,0xb24614f2,,16,0.04%,37.97%,,,,,,,,,,
0x29469395eaf6f95920e59f858042f0e28d98a20b,eth,,0x8553b234,,16,0.04%,38.01%,,,,,,,,,,
0xf6ad3ccf71abb3e12becf6b3d2a74c963859adcd,polygon-zkevm,,0xbc651188,,16,0.04%,38.05%,,,,,,,,,,
0x2d18f2d27d50c9b4013deba3d54f60996bd8847e,bsc,,0x2e4dbe8f,,16,0.04%,38.09%,,,,,,,,,,
0x2e42f214467f647fe687fd9a2bf3baddfa737465,op,,0x2e4dbe8f,,16,0.04%,38.13%,,,,,,,,,,
0x17b5a77d6e7cde0e8d1f59bd1edb26d9badf6e9e,eth,,0x87151b88,,16,0.04%,38.17%,,,,,,,,,,
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,matic,lifi,0x4630a0d8,,16,0.04%,38.21%,,,,,,,,,,
0xb31d1b1ea48ce4bf10ed697d44b747287e785ad4,matic,,0x7c025200,,16,0.04%,38.25%,,,,,,,,,,
0xc36c85ef01e85d2ae9096e8d3416b3007edc3495,base,,0xb7a2a781,,16,0.04%,38.29%,,,,,,,,,,
